acceleration_mean,acceleration_stdev,pitch1,pitch2,pitch3,roll1,roll2,roll3,sitting,sittingdown,standing,standingup,walking,total_accel_sensor_1,total_accel_sensor_2,total_accel_sensor_4
535.146545942886,552.5549056254351,1,764.2467236107184,16.803157965250435,0,243.9631769125951,49.05124158093784,0,1,0,0,0,0,1461.8087222451463,1
572.3172143641061,808.6275524265669,2,736.4838919084052,14.827714745765796,0,330.33154918895593,14.630163719877451,0,1,0,0,0,0,1970.8909642969022,0
403.62669069490266,403.89244244388755,0,143.75404617540553,14.387817749164803,0,46.281434122258574,11.734685000157402,0,1,0,0,0,0,1085.1362953297548,1
777.446263322365,849.9313763768275,0,841.4361095869576,19.196244999859722,0,17149.626327274997,2.356957723211063,0,1,0,0,0,0,2202.264341859436,3
851.1047872962209,976.9741349969696,2,841.45906495181,3.252312172996623,1,8025.267302298513,4.024544045324549,0,1,0,0,0,0,2509.665826771263,3
600.7850521362303,655.1941188075871,0,771.4990578808817,2.3083048858851427,1,70.03173675862676,2.172515447343238,0,1,0,0,0,0,1705.7419292240786,1
735.1434343061552,775.3764075724341,1,698.1902295124773,25.80530793040815,0,6218.171875862892,4.657107017646414,0,1,0,0,0,0,2050.235776305368,2
970.8530951118271,768.8735867980721,0,1205.5117009221422,3.8101594524889846,1,2677.3242477682793,0.6412168591631233,0,1,0,0,0,0,2162.516462916038,4
890.332911535297,1065.6273447789486,1,841.2326612756776,3.4511214278374647,0,6130.531827065039,1.4210669839692345,0,1,0,0,0,0,2713.8750674013872,2
550.1463575578266,634.1315541915294,1,787.3372050436435,20.110609740804122,0,12815.602495370355,1.1549823081805386,0,1,0,0,0,0,1624.4322682968477,0
938.0759628960518,870.6113850067752,1,858.8916480434449,3.337177225880858,0,6873.897547511903,9.041400449120912,0,1,0,0,0,0,2337.9747579061936,5
969.4818692266101,1029.9649823199984,1,929.849236173842,7.193530835671114,0,13087.363926748416,8.171762232785913,0,1,0,0,0,0,2675.1762440013345,4
510.49200982330194,411.92215152265663,1,1189.2425716223916,14.853471523208231,0,324.53868934409786,4.753920451058882,0,1,0,0,0,0,1140.0250471113313,1
556.2275418637995,562.7199559007937,1,500.7605068233805,10.082718189305202,1,15035.823180465002,10.433307582678825,0,1,0,0,0,0,1502.8864613793664,1
832.2277893046089,793.4315646348014,1,765.8070915217808,10.743406872657324,0,5420.524107867183,4.333671248510224,0,1,0,0,0,0,2153.498553479173,3
752.1929012231318,1000.5740833281815,2,762.3774330388516,8.205673364776045,0,7049.249484625845,3.413770785493014,0,1,0,0,0,0,2476.9376272620084,1
854.4624845512383,753.5578965711677,1,867.5746427092115,3.3902312564405306,2,15916.823228557601,0.5524610718887037,0,1,0,0,0,0,2069.2836493818154,3
652.5932136179495,673.6481664684015,0,987.1987044597956,4.076661231004497,1,113.16352469824143,1.5701960182888683,0,1,0,0,0,0,1767.8785662103137,1
660.9071134111424,735.1438137384009,2,797.8082007948692,1.4765690881982945,1,9514.427571149463,1.7164862815158877,0,1,0,0,0,0,1907.7187361856982,1
1064.8929729902272,1172.325252412486,2,1175.8799204043298,4.284722961477769,1,13233.03478335706,2.6196950374123813,0,1,0,0,0,0,3020.5380983657255,4
860.6709257065784,864.3211055168848,2,1090.9546762562363,16.55331851423107,1,13293.732241496285,6.550712503525882,0,1,0,0,0,0,2299.756921329269,2
741.6470151663987,798.8131441786371,1,1255.6095186140499,20.140475400066247,1,9704.518339276512,28.839873474195795,0,1,0,0,0,0,2102.4048493605123,1
733.7263455691498,694.5864905757369,1,1236.8198262710905,4.414902691366926,0,9850.498209340394,1.4613040655133909,0,1,0,0,0,0,1863.3189527178372,2
768.3565135276267,834.4100722027065,1,296.9173295517661,5.348742953543109,2,10884.535058040654,16.67482840779843,0,1,0,0,0,0,2181.3040459608255,2
1017.8933335726917,1077.6844690761434,0,753.110067114417,3.9582432984885427,1,16728.428910108985,2.7672748940829157,0,1,0,0,0,0,2835.5726170945472,2
651.2468554755696,796.7433605415716,3,1390.8285701888537,17.948653769992667,0,14174.258653309742,6.2933550744485425,0,1,0,0,0,0,2016.929905441542,1
706.049132011894,773.8742442110239,1,289.7903072208953,3.338607408337643,1,8765.48788203898,6.03058361353458,0,1,0,0,0,0,2018.3371991316008,1
611.2846626921137,671.9672454956649,2,386.6751972208,2.1043079469931065,0,7677.031922910282,2.7138181609727656,0,1,0,0,0,0,1752.9762484632383,1
1061.1806934309477,829.5218263933674,1,835.7076937057911,9.14597320549689,3,14693.924663086582,3.1250415837590406,0,1,0,0,0,0,2346.795071507817,5
902.0888189561153,650.4678586503836,1,510.7015572303591,4.318599282320052,1,1697.9055985294306,2.595383548084069,0,1,0,0,0,0,1835.3939969719418,4
821.1109504669148,1135.8643399236744,0,873.1700268605441,14.255414945713806,1,15423.812010034531,4.481618599126613,0,1,0,0,0,0,2781.7962735179754,0
949.6729171543418,679.8425562115303,3,1130.8341902097548,14.811182890679124,1,12323.781863852699,4.728583098058864,0,1,0,0,0,0,1850.2467591601767,6
443.75267656010567,344.2210346439091,0,45.648085503633496,1.0967587231233547,1,69.17390383995158,1.2419713865494262,0,1,0,0,0,0,704.6188144974169,4
1248.1452384698264,1323.982890260804,1,1078.050396581537,13.111111523440613,2,19681.876172657976,2.570765763543933,0,1,0,0,0,0,3447.2802374574685,5
708.4200518715957,493.21587586012043,3,605.040408405094,11.475267412512524,1,16108.869700468942,5.332973291486561,0,1,0,0,0,0,1378.2544930236181,2
509.115442555735,410.37292783505296,0,174.54467721605346,20.469200192758464,1,90.14316654807246,4.4702158872013795,0,1,0,0,0,0,1207.069205784936,1
783.1853842179838,1060.254494582448,0,1050.298517002343,9.578208049935377,0,20283.347014552302,4.5130534336388735,0,1,0,0,0,0,2611.864962530205,1
666.6044170148052,659.575474875084,0,812.8032973881035,7.368864103749631,1,15784.73520979035,0.6941346139999169,0,1,0,0,0,0,1765.3284366320481,2
607.8182451952426,672.4420073328924,0,631.2912901866439,4.85924580326263,1,137.82039217335503,0.6033452335934884,0,1,0,0,0,0,1746.9602447948432,1
1051.2103248624028,1026.8953540012797,0,870.8974452693881,33.04297759835784,1,16511.702570924477,14.128923384137622,0,1,0,0,0,0,2565.9538228829992,0
703.6830713801198,843.8188584682978,1,901.995548780262,24.772573302774642,1,15757.748138971572,8.406557107687897,0,1,0,0,0,0,2143.440586950293,1
674.3003511701154,718.419801299878,1,787.5536776737077,8.27927399859767,0,7598.731253354688,2.1240575359885434,0,1,0,0,0,0,1880.9416148877947,1
885.2073038783208,759.1708256125369,2,624.6267989448929,9.882703191554642,1,13777.730965616582,2.8443682251047973,0,1,0,0,0,0,2188.8968071623563,3
941.6623654469026,798.8502580276166,3,1109.477146964604,14.049048003441586,1,17203.356366173364,2.7141311718035723,0,1,0,0,0,0,2320.3440372740247,2
1061.9384202400765,1251.0147704176638,2,580.4397772297025,17.004103706055243,0,14387.730704609909,3.5212686004160014,0,1,0,0,0,0,3197.134262551194,2
535.7442421858119,345.67349056046123,1,994.3057899748314,9.995885102049796,1,15380.792848199064,2.473300827522088,0,1,0,0,0,0,986.3484769578254,3
720.5846554112458,963.3293743092047,0,102.04506809691436,9.509693542570494,0,16346.926138537965,2.803147000396695,0,1,0,0,0,0,2378.0648230780025,0
390.3534955779786,396.11825982323734,0,14.325851975677029,11.608506837559322,2,42.574605948797824,1.096127064823851,0,1,0,0,0,0,1016.3414733091731,0
712.6680766199538,730.7867279634778,7,537.5940960913556,8.968307807998837,1,14241.985148106696,1.2670957234189721,0,1,0,0,0,0,1938.3612375452349,2
976.2868051225095,1116.0842589198667,2,862.4579173157884,4.150695525394342,1,11637.351352035857,1.0930212993497457,0,1,0,0,0,0,2857.6469793949177,1
583.9373865054994,458.2209811074361,5,863.9264771847477,8.041350957434222,1,16022.06040441911,4.606483171077992,0,1,0,0,0,0,1279.5836283945218,2
698.8724681312365,484.47334547458405,0,567.34765940314,4.552178685734017,2,85.42999580321188,1.9513434033626889,0,1,0,0,0,0,1381.9825771610176,4
